ID,regnum,regnum2,name1,name2
H4P00922,140(†),140,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,144,144,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,145,145,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,146,146,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,147,147,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,148,148,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,149(†),149,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,153,153,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,156,156,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,159,159,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,160(†),160,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,161,161,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,165,165,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,166,166,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,169,169,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,172,172,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,174,174,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,175(†),175,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,187,187,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,193,193,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,194,194,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,208,208,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,213,213,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,217,217,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,221,221,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,222,222,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,232,232,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,243,243,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,246,246,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,255,255,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,261,261,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,262,262,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,266(†),266,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,268,268,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,270,270,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,271,271,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,274,274,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,281,281,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,284,284,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,289,289,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,292,292,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,295,295,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,297(†),297,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,299,299,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,305,305,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,309,309,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,310,310,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,311,311,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,318,318,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,320,320,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,325(†),325,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,331,331,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,339,339,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,352,352,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,358,358,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,364,364,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,365†,365,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,368,368,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,372,372,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,378,378,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,379,379,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,380,380,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,381,381,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,383,383,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,389,389,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,396,396,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,397†,397,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,404,404,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00922,409,409,,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
