ID,name1
H4O04425,"St. Peter, Stift → Goslar"
H4O04426,"St. Peter, Propstei → Bad Sulza"
H4O04427,"St. Peter, Kl. → Vicenza"
H4O04428,"St. Peter in Leuze, Propstei → Leuze-en-Hainaut"
H4O04429,St. Petronella-Rotunde → Rom
H4O04430,"<i>S. Petrus in Ualle</i>, unbekannt, wohl in Italien zu suchen"
H4O04431,"S. Piero, Ki. in Italien, sö. Florenz gelegen (Toskana)"
H4O04432,"Saint-Pierre, Propstei → Leuze-en-Hainaut"
H4O04433,"S. Pietro in Campo, Ki. → Lucignano d’Arbia"
H4O04434,"S. Pietro in Montemartano, Kl. → Montemartano"
H4O04435,"S. Pietro in Vincoli zu Pisa, Ki. → Pisa"
H4O04436,S. Pietro dell’Amata → Sveti Peter
H4O04437,"San Polo, O. in Italien (Emilia-Romagna)"
H4O04438,"St. Pölten, Stift in Österreich (Niederösterrich)"
H4O04439,"S. Prosdocimo bei Pradelle, O. in Italien (Venetien)"
H4O04440,"S. Quirico d’Orcia, O. in Italien (Toskana)"
H4O04441,"<i>S. Romulus</i>, Ki. in Italien, abgegangen nw. Vagliagli n. Siena (Toskana)"
H4O04442,"Santa Rufina (Silva Candida), O. in Italien, heute d. röm. Stadtteil Selva Candida (Latium)"
H4O04443,"S. Salvator und Julia zu Brescia, Kl. → Brescia"
H4O04444,"S. Salvator zu Lucca, Kl. → Lucca"
H4O04445,"S. Salvator bei Pavia, Kl. → Pavia"
H4O04446,"(S. Salvator und) S. Felix, Kl. → Pavia"
H4O04447,"San Salvatore, Kl. → Abbadia a Isola"
H4O04448,"S. Salvatore in Agna, Kl. → Agna"
H4O04449,"San Salvatore di Monte Amiata, Kl. in Italien (Toskana)"
H4O04450,"San Salvi di Paratinula, Kl. in Italien (Toskana)"
H4O04451,"<i>S. Sauini</i>, Ki., <i>cum corticella</i> → <i>Andrini</i>"
H4O04452,"<i>S. Sauini</i>, Ki., <i>cum corticella</i> → <i>Citinella</i>"
H4O04453,"<i>S. Sauini</i>, Ki., <i>cum corticella</i> → <i>Poagia</i>"
H4O04454,"<i>S. Sauini</i>, Ki., <i>cum corticella</i> → <i>Uagina</i>"
H4O04455,"Saint-Saulve, O. in Frankreich (Nord)"
H4O04456,St-Sépulcre (Kloster Zum Heiligen Grab) → Cambrai
H4O04457,"St. Servatius, Stiftski. → Quedlinburg"
H4O04458,"St. Simon und Judas zu Goslar, Stift → Goslar"
H4O04459,"S. Simpliciano, Kl. → Mailand"
H4O04460,"San Sisto, Kl. → Piacenza"
H4O04461,"S. Stefano, O. in Italien (Emilia-Romagna)"
H4O04462,"St. Stephan (Weihenstephan), Kl., heute in Freising gelegen (Bayern)"
H4O04463,St. Suitbertsstift zu Kaiserswerth → Kaiserswerth
H4O04464,"St. Thomas, Stift → Straßburg"
H4O04465,"<i>S. Thomę</i>, unbekannt, Ki. in Italien, vermutlich im Gebiet v. Rieti gelegen (Latium)"
H4O04466,"S. Trinità, Kl. → Calusco d’Adda"
H4O04467,<i>S. Trinitatis</i> → La Cava
H4O04468,St. Trond → Sint-Truiden
H4O04469,"Sint-Truiden (St. Trond), Kl. in Belgien (Limburg)"
H4O04470,"St. Ulrich, Kl. → Hll. Ulrich und Afra zu Augsburg, Kl."
H4O04471,"St. Vanne, Kl. → Verdun"
H4O04472,"S. Vincent, Domkapitel → Bergamo"
H4O04473,Saint-Vincent → Soignies
H4O04474,"St. Vincent, Propstei → Soignies"
H4O04475,St. Vinzenz-Kirche → Gorsem
H4O04476,"San Vitale zu Ravenna, Kl. → Ravenna"
H4O04477,"S. Vito, Ki. in Italien (Toskana)"
H4O04478,"San Vito di Negrar, O. in Italien (Venetien)"
H4O04479,"Sainte-Waudru, Kl. → Mons"
H4O04480,"S. Zeno zu Verona, Kl. → Verona"
H4O04481,"Saalegau, Gau, um die Fränkische Saale in Unterfranken gelegen"
H4O04482,Saalfeld (Thüringen)
H4O04483,"Saane, Fluß in der Schweiz"
H4O04484,"Saarbrücken, Burg (Saarland)"
H4O04485,"Saargau, Gau an der Saar, in Deutschland und Frankreich gelegen"
H4O04486,"Sabbion, O. in Italien (Venetien)"
H4O04487,"Säben, Klause in Italien (Trentino-Südtirol)"
H4O04488,"Sabina, Grafschaft in Italien, um die historische Region Sabina in den Sabiner Bergen des Apennin gelegen"
H4O04489,"Sabissa, abgegangen ö. Zeitz (Sachsen-Anhalt)"
H4O04490,"<i>Sableta</i>, unbekannt, wohl in Italien zu suchen"
H4O04491,"Saccisica, Gebiet in Italien, sö. v. Padua gelegen (Venetien)"
H4O04492,"Sachsen, Herzogtum"
H4O04493,Sachsenhausen (Hessen)
H4O04494,"Sachsenstein, Burg (Niedersachsen)"
H4O04495,"Sale, O. in Italien (Piemont)"
H4O04496,"Salerno, O. in Italien (Kampanien)"
H4O04497,"Sâles, O. in der Schweiz (Freiburg)"
H4O04498,"Saletto, O. in Italien (Venetien)"
H4O04499,"Salmbach, O. in Frankreich (Bas-Rhin)"
H4O04500,"Saltennano, O. in Italien (Toskana)"
H4O04501,"Salvatorkloster, Kl. in Italien, in d. Grafschaft Montefeltro gelegen, nicht genauer lokalisierbar"
H4O04502,"Salzburg, O. in Österreich (Salzburg)"
H4O04503,Salzgitter (Niedersachsen)
H4O04504,Salzgitter-Ohlendorf → Ohlendorf
H4O04505,"Samarien, historische Landschaft im heutigen nördlichen Westjordanland, Bergregion zw. Galiläa und Judäa"
H4O04506,"Samóggia, Fluß in Italien, Nebenfluß des Reno (Emilia-Romagna)"
H4O04507,"Samolaco, O. in Italien (Lombardei)"
H4O04508,"Sampeyre, O. in Italien (Piemont)"
H4O04509,Sandalo → <i>Sandalus</i>
H4O04510,"<i>Sandalus</i> (Sandalo), Fluß in Italien, ehemaliger Arm des Po, ö. Ferrara (Emilia-Romagna)"
H4O04511,"<i>Sanderesleue</i>, entweder Sandersleben, aufgegangen in Arnstein (Sachsen-Anhalt) oder Groß Santersleben (Sachsen-Anhalt)"
H4O04512,Sandersleben → <i>Sanderesleue</i>
H4O04513,"Sannazzaro de’ Burgondi, O. in Italien (Lombardei)"
H4O04514,"Sansepolcro, Kl. in Italien (Toskana)"
H4O04515,"Santiago de Compostela, O. in Spanien (Galicien)"
H4O04516,"Sarcedo, O. in Italien (Venetien)"
H4O04517,"Sarmazza, O. in Italien, aufgegangen in Gambellara (Venetien) oder abgegangen sö. Padua (Venetien)"
H4O04518,"Sarmeola, O. in Italien, aufgegangen in Rubano (Venetien)"
H4O04519,"Sarzano, O. in Italien (Venetien)"
H4O04520,"Sassuolo, O. in Italien (Emilia-Romagna)"
H4O04521,Sava → Save
H4O04522,"Save (Sava), Fluß durch Slowenien, Kroatien, Bosnien und Herzegowina und Serbien, Nebenfluß der Donau"
H4O04523,"Savigliano, O. in Italien (Piemont)"
H4O04524,"Savigny, Kl. in der Schweiz (Waadt)"
H4O04525,"<i>Scalocle</i>, unbekannt, O. in Italien, vermutlich auf dem Gebiet d. Kl.s Camaldoli gelegen (Toskana)"
H4O04526,"Scandiano, O. in Italien (Emilia-Romagna)"
H4O04527,Schachen bei Waldshut (<i>Scuchino</i>) (Baden-Württemberg)
H4O04528,"Schaffhausen, O. in der Schweiz (Schaffhausen)"
H4O04529,Schafstädt (Sachsen-Anhalt)
H4O04530,Schaidt (Rheinland-Pfalz)
H4O04531,"Schaltin, O. in Belgien (Namur)"
H4O04532,Schänitz (Sachsen)
H4O04533,Scherfede (Nordrhein-Westfalen)
H4O04534,"Scherlenheim, O. in Frankreich (Bas-Rhin)"
H4O04535,"Scherragau, Gau in der Schwäbischen Alb, zw. oberer Donau und den Spaichinger und Balinger Bergen gelegen"
H4O04536,Scheven (Nordrhein-Westfalen)
H4O04537,"Schierstein, aufgegangen in Wiesbaden (Hessen)"
H4O04538,Schifferstadt (Rheinland-Pfalz)
H4O04539,"Schildberg, Burg (Niedersachsen)"
H4O04540,Schkölen (Sachsen) → <i>Zcolin</i>
H4O04541,Schkölen (Thüringen)
H4O04542,Schkorlopp (Sachsen)
H4O04543,"Schlanders, Gut in Italien (Trentino-Südtirol)"
H4O04544,"Schmölln, Kl. (Thüringen)"
H4O04545,Schoningen (Niedersachsen)
H4O04546,Schonstett (Bayern)
H4O04547,"Schotzachgau, Gau, im Neckargau gelegen (Baden-Württemberg)"
H4O04548,Schrebitz (Sachsen)
H4O04549,"Schremingen-Ersingen (<i>Ersico</i>/Serémange-Erzange), O. in Frankreich (Moselle)"
H4O04550,"Schwaben (<i>Alemannia</i>), Herzogtum"
H4O04551,Schwabenheim (Rheinland-Pfalz)
H4O04552,"Schwabengau, Gau, ö. Quedlinburg zw. Selke, Bode und Saale am Nordostrand des Harzes gelegen"
H4O04553,Schwanebeck (Sachsen-Anhalt)
H4O04554,"Schwarza, Fluß, Quellfluß der Leitha in Österreich (Niederösterreich)"
H4O04555,"Schwarzach, Kl. (Baden-Württemberg)"
H4O04556,"Schwarzau am Steinfeld (<i>Gvzbretdesdorf</i>), O. in Österreich (Niederösterreich)"
H4O04557,"Schwarzwald, Wald (Baden-Württemberg)"
H4O04558,"Schwechat, O. in Österreich (Niederösterreich)"
H4O04559,"Schweighausen (Schweighouse-sur-Moder), O. in Frankreich (Bas-Rhin)"
H4O04560,Schweighouse-sur-Moder → Schweighausen
H4O04561,<i>Sclusam</i> → Sluis
H4O04562,"Scolo Lodolo, Wasserlauf bei Mantua (Lombardei)"
H4O04563,"Scorzarolo, O. in Italien (Lombardei)"
H4O04564,<i>Scuchino</i> → Schachen bei Waldshut
H4O04565,Sdregna → Ždrenj
H4O04566,"Secchia, Fluß in Italien, Nebenfluß des Po (Emilia-Romagna, Lombardei)"
H4O04567,Seck (Rheinland-Pfalz)
H4O04568,"Seckenheim, aufgegangen in Mannheim (Baden-Württemberg)"
H4O04569,"Seebach, abgegangen w. Allstedt (Thüringen)"
H4O04570,Seesbach (Rheinland-Pfalz)
H4O04571,"Seffent, aufgegangen in Aachen (Nordrhein-Westfalen)"
H4O04572,Seitschen (Sachsen)
H4O04573,"Seligenstadt, Kl. (Hessen)"
H4O04574,"Selke, Fluß, Zufluß der Bode (Sachsen-Anhalt)"
H4O04575,"Selvazzano Dentro, O. in Italien (Venetien)"
H4O04576,"Selve, O. in Italien (Piemont)"
H4O04577,"Selz, Kl. in Frankreich (Bas-Rhin)"
H4O04578,Sengenbühl → <i>Bv̊chberg</i>
H4O04579,"Senigallia, Grafschaft in Italien, um Senigallia a. d. Adria gelegen (Marken)"
H4O04580,"Senigallia a. d. Adria, O. in Italien (Marken)"
H4O04581,Septimer → Alpen
H4O04582,Septizonium → Rom
H4O04583,"Serchio, Fluß in Italien (Toskana)"
H4O04584,"<i>Serelille</i>, unbekannt, wohl in Italien zu suchen"
H4O04585,Serémange-Erzange → Schremingen-Ersingen
H4O04586,"Serena, Kl. in Italien (Toskana)"
H4O04587,"Serm, aufgegangen in Duisburg (Nordrhein-Westfalen)"
H4O04588,"Sermide, O. in Italien (Lombardei)"
H4O04589,"<i>Serra Apulliana</i>, unbekannt, wohl in Italien zu suchen"
H4O04590,"Serralunga di Crea, O. in Italien (Piemont)"
H4O04591,Servatiusstift zu Maastricht → Maastricht
H4O04592,Severikirche → Erfurt
H4O04593,"Sesia, Fluß in Norditalien, Nebenfluß des Po"
H4O04594,Seso → Borgosesia
H4O04595,"Seuchau, abgegangen bei Regensburg (Bayern)"
H4O04596,"Sextuno, O. in Italien, abgegangen bei Rieti (Latium)"
H4O04597,Sezzè → Sezzadio
H4O04598,"Sezzadio (Sezzè), O. in Italien (Piemont)"
H4O04599,’s-Hertogenbosch → <i>Herlár</i>
H4O04600,"<i>Sicali</i>, unbekannt, wohl in Italien zu suchen"
H4O04601,"<i>Sicca</i>, unbekannt, O. in Italien, im Gebiet v. Tortona gelegen (Piemont)"
H4O04602,"Sieg, Fluß (Nordrhein-Westfalen und Rheinland-Pfalz)"
H4O04603,"Siegberg, Berg (Nordrhein-Westfalen)"
H4O04604,"Siegburg, Kl. (Nordrhein-Westfalen)"
H4O04605,"Sieglar, Hof d. Kl.s Siegburg, heute Stadtteil v. Troisdorf"
H4O04606,"Siena, Grafschaft in Italien, um Siena gelegen (Toskana)"
H4O04607,"Siena, O. in Italien (Toskana)"
H4O04608,"Sigmaringen, Burg (Baden-Württemberg)"
H4O04609,"Signa, O. in Italien (Toskana)"
H4O04610,Sillano → <i>Cilianum</i>
H4O04611,Silva Candida → Santa Rufina
H4O04612,"Silva Osuli, Wald in Italien, wohl n. Pisa gelegen (Toskana)"
H4O04613,"<i>Sincicho</i>, eher Sinzenich (Nordrhein-Westfalen) als Sinzig (Rheinland-Pfalz)"
H4O04614,"Sinsheim, O. und Kl. (Baden-Württemberg)"
H4O04615,Sinzenich → <i>Sincicho</i>
H4O04616,Sinzig (Rheinland-Pfalz)
H4O04617,Sion → Sitten
H4O04618,"Sion, Ki. auf dem gleichnamigen Berg in Frankreich (Meurthe-et-Moselle)"
H4O04619,"Sirmione, O. in Italien (Lombardei)"
H4O04620,"<i>Sirnicveld[i]n</i>, Gau, um die Sierning gelegen"
H4O04621,"Sitten (Sion), Bistum in der Schweiz (Wallis)"
H4O04622,"Sizilien, ital. Insel im Mittelmeer"
H4O04623,Slawenreich
H4O04624,"Sluis (<i>Sclusam</i>), O. in den Niederlanden (Zeeland)"
H4O04625,"<i>Smalenbicke</i>, unbekannt, im Gebiet nö. des Harzes gelegen"
H4O04626,"Soave, O. in Italien (Venetien)"
H4O04627,Soest (Nordrhein-Westfalen)
H4O04628,Sohlen (Sachsen-Anhalt)
H4O04629,"Soignies, O. in Belgien (Hennegau)"
H4O04630,"Solesino, O. in Italien (Venetien)"
H4O04631,"Solferino, O. in Italien (Lombardei)"
H4O04632,"Soliera, O. in Italien (Emilia-Romagna)"
H4O04633,Sollnitz (Sachsen-Anhalt)
H4O04634,"Sommacampagna, O. in Italien (Venetien)"
H4O04635,Sommenhardt (Baden-Württemberg)
H4O04636,"Sommersell, Bauernschaft in Enniger (Nordrhein-Westfalen)"
H4O04637,Sopron → Ödenburg
H4O04638,"Soragna, O. in Italien (Emilia-Romagna)"
H4O04639,"Sorbara, O. in Italien (Emilia-Romagna)"
H4O04640,"Sospiro, O. in Italien (Lombardei)"
H4O04641,"<i>Spagnaco</i>, unbekannt, wohl in Italien zu suchen"
H4O04642,"Spanien, Königreich"
H4O04643,"Spasiano, O. in Italien, abgegangen sö. Padua (Venetien)"
H4O04644,"Spatenburg, Burg (Thüringen)"
H4O04645,"Specchio Solignano, O. in Italien (Emilia-Romagna)"
H4O04646,"Spergau, Ortsteil v. Leuna (Sachsen-Anhalt)"
H4O04647,Speyer (Rheinland-Pfalz)
H4O04648,"Speyergau, Gau, zw. Lauter und Speyer gelegen, eventuell identisch mit d. Grafschaft Lutramsforst"
H4O04649,"Spier, entweder Ober- oder Niederspier (Thüringen)"
H4O04650,Spindlershof (Baden-Württemberg)
H4O04651,Splügen → Alpen
H4O04652,"Spoleto, Herzogtum in Italien, um Spoleto gelegen (Umbrien)"
H4O04653,"Spoleto, Bistum in Italien, um Spoleto gelegen (Umbrien)"
H4O04654,"Stablo-Malmédy, Doppelkl. in Stablo und Malmédy in Belgien (Lüttich)"
H4O04655,"Stagno, O. in Italien (Lombardei)"
H4O04656,Stammheim (Baden-Württemberg)
H4O04657,Stará Boleslav → Altbunzlau
H4O04658,"Starkenburg, Burg (Hessen)"
H4O04659,Stavoren → Staveren
H4O04660,"Stavoren, Grafschaft in den Niederlanden, ö. des Ijsselmeeres gelegen"
H4O04661,"Staveren (Stavoren), O. in den Niederlanden (Friesland)"
H4O04662,"Steinbach, Fluß in Slowenien bei Otalež"
H4O04663,"Steinberg, Erhebung in Slowenien bei Kamnjek"
H4O04664,"Steinberg, Berg (Niedersachsen)"
H4O04665,"Stempel, Wüstung bei Ivenrode (Sachsen-Anhalt)"
H4O04666,"Stenay, O. in Frankreich (Meuse)"
H4O04667,Sterna → Čepić
H4O04668,"Stiolo, O. in Italien (Emilia-Romagna)"
H4O04669,Stöben (Sachsen-Anhalt)
H4O04670,Stopfenreuth → <i>Stǒtpharrich</i>
H4O04671,"<i>Stǒtpharrich</i>, O. in Österreich, entweder Stopfenreuth (Niederösterreich) oder abgegangen (?) ö. Tallesbrunn ö. Gänserndorf nö. Wien (Niederösterreich)"
H4O04672,Strasbourg → Straßburg
H4O04673,Strassheim (Hessen)
H4O04674,"Straßburg (Strasbourg), O. in Frankreich (Bas-Rhin)"
H4O04675,"Straße v. Otranto, Meerenge im Mittelmeer, Verbindung der Adria mit dem Ionischen Meer"
H4O04676,"Straßenheim, aufgegangen in Mannheim (Baden-Württemberg)"
H4O04677,"Straßwalchen, O. in Österreich (Salzburg)"
H4O04678,Straubing (Bayern)
H4O04679,Strehla (Sachsen)
H4O04680,"Streu, Nebenfluß der Fränkischen Saale (Thüringen, Bayern)"
H4O04681,"Stuhlweißenburg (Székesfehérvár), O. in Ungarn (Fejér)"
H4O04682,"Sturmigau, Gau, am Unterlauf der Aller gelegen"
H4O04683,"Styrum, heute Stadtteil v. Mülheim a. d. Ruhr und Oberhausen (Nordrhein-Westfalen)"
H4O04684,"Subbiano, O. in Italien (Toskana)"
H4O04685,"<i>Subizi</i>, Gut, unbekannt"
H4O04686,Süddeutschland → Deutschland
H4O04687,Süditalien → Italien
H4O04688,Sudmerberg (Niedersachsen)
H4O04689,Südtirol → Tirol
H4O04690,"Sülchen, Gut, abgegangen bei Rottenburg am Neckar (Rheinland-Pfalz)"
H4O04691,"Sülchgau, Gau, um Tübingen und Rottenburg am Neckar gelegen"
H4O04692,"Süllberg, Erhebung (Hamburg)"
H4O04693,Sulza → Bad Sulza
H4O04694,"Sulza, abgegangen n. Schönwerda (Thüringen)"
H4O04695,"Sulzgau, Gau, nö./nw. Beilngries im Gebiet nw. Regensburg gelegen"
H4O04696,"<i>Sumaringin</i>, Wüstung bei Pabstorf (Sachsen-Anhalt)"
H4O04697,"Sundergau, Gau, das Inntal im bayerischen Oberland umfassend"
H4O04698,"<i>Supunigo</i>, unbekannt, O. in Italien, vermutlich um Breme gelegen (Lombardei)"
H4O04699,"Susenburg, Burg (Sachsen-Anhalt)"
H4O04700,"Sutri, O. in Italien (Latium)"
H4O04701,"Suzingen, O. in Frankreich (Moselle)"
H4O04702,"Sveti Peter (S. Pietro dell’Amata), O. in Slowenien"
H4O04703,"<i>Svtbvrch</i>, abgegangen bei Sudmerberg (Niedersachsen)"
H4O04704,"<i>Syrpi</i>, O. in Italien, abgegangen sw. Vivegano (Lombardei)"
H4O04705,Székesfehérvár → Stuhlweißenburg
H4O04706,"Tabiano, O. in Italien (Emilia-Romagna)"
H4O04707,"<i>Tambach</i>, unbekannt"
H4O04708,"Tannberg, O. in Österreich (Oberösterreich)"
H4O04709,"Tar (Torre al Quieto), O. in Kroatien (Istrien)"
H4O04710,"Tarentaise → <i>Burgundia</i>, <i>provintia</i>"
H4O04711,"Tarquinia (Corneto), O. in Italien (Latium)"
H4O04712,"Tartaro, Fluß in Italien, Nebenfluß des Po (Venetien)"
H4O04713,"Tassere (<i>Taxaria</i>), O. in Italien (Lombardei)"
H4O04714,"Taubergau, Gau, um die Tauber gelegen"
H4O04715,Taucha an der Rippach (Sachsen-Anhalt)
H4O04716,"<i>Tauena</i>, O. in Italien, abgegangen im Val d’Arbia (Toskana) oder der Borgo v. Taverne d’Arbia (Toskana)"
H4O04717,<i>Taxaria</i> → Tassere
H4O04718,"<i>Tazano</i>, unbekannt, O. in Italien, im Gebiet v. Rieti gelegen (Latium)"
H4O04719,"Theux, O. in Belgien (Lüttich)"
H4O04720,"Techengau, sächsischer Gau, im Gebiet der oberen Leine gelegen"
H4O04721,"Tegernsee, Kl. (Bayern)"
H4O04722,"Teisterbant, Landschaft in den Niederlanden, um Kerk-Avezaat, um die Maas und die Waal gelegen (Gelderland/Nordbrabant)"
H4O04723,"Tencarole, O. in Italien, aufgegangen in Selvazzano Dentro (Venetien)"
H4O04724,"Teodorano, <i>castrum</i> in Italien (Emilia-Romagna)"
H4O04725,"Terni, O. in Italien (Umbrien)"
H4O04726,"Tessin, Fluß in der Schweiz und Italien, Nebenfluß des Po"
H4O04727,Teuchern (Sachsen-Anhalt)
H4O04728,Thailen (Saarland)
H4O04729,Thalebra → Ebra
H4O04730,"Thaya (Dyje), Fluß durch Tschechien und Österreich, Nebenfluß der March"
H4O04731,"Theres, Kl. (Bayern)"
H4O04732,"Thern, O. in Österreich (Oberösterreich)"
H4O04733,"Thienhausen, Schloss in Steinheim (Nordrhein-Westfalen)"
H4O04734,Tholey (Saarland)
H4O04735,Thomaskloster → Rimini
H4O04736,"Thommen, O. in Belgien (Lüttich)"
H4O04737,Thondorf (Sachsen-Anhalt)
H4O04738,Thorn → <i>Turnines</i>
H4O04739,Thüringen
H4O04740,"Thürnbuch, O. in Österreich (Niederösterreich)"
H4O04741,"Tiber, Fluß in Italien"
H4O04742,"Tiel, O. in den Niederlanden (Gelderland)"
H4O04743,"Tignano, O. in Italien, aufgegangen in Barberino Val d’Elsa (Toskana)"
H4O04744,Tilleda (Sachsen-Anhalt)
H4O04745,<i>Tirensi</i> → Bargen
H4O04746,"Tirol, Region in den Alpen, im Westen Österreichs und Norden Italiens gelegen (Tirol/Trentino-Südtirol)"
H4O04747,"Tivoli, O. in Italien (Latium)"
H4O04748,Töging am Inn (Bayern)
H4O04749,"Togliano, O. in Italien (Piemont)"
H4O04750,"Tolarolo, O. in Italien (Emilia-Romagna)"
H4O04751,"Tombolo, ehemaliges Waldgebiet bei Pisa in Italien (Toskana)"
H4O04752,Tongeren → Tongern
H4O04753,"Tongern (Tongeren), O. in Belgien (Limburg)"
H4O04754,Topfstedt (Thüringen)
H4O04755,Torino → Turin
H4O04756,"Torre, O. in Italien (Venetien)"
H4O04757,Torre al Quieto → Tar
H4O04758,Torre Cervaria → Červar
H4O04759,"Torricella, O. in Italien (Lombardei)"
H4O04760,"Tortona, Grafschaft in Italien, um Tortona gelegen (Piemont)"
H4O04761,"Toskana (Tuszien), Markgrafschaft in Italien"
H4O04762,"Toul, O. in Frankreich (Meurthe-et-Moselle)"
H4O04763,Tourinne → <i>Turnines</i>
H4O04764,Traben-Trabach (Rheinland-Pfalz)
H4O04765,"Traun, Nebenfluß der Donau in Österreich"
H4O04766,"Traungau (<i>Trvngowe</i>), Gau, um die Traun gelegen"
H4O04767,"Traversara, Grafschaft in Italien, sw. Ravenna gelegen (Emilia-Romagna)"
H4O04768,"Treben, Wüstung bei Dehlitz (Sachsen-Anhalt)"
H4O04769,"Trebengau, Gau, um Treben, einer Wüstung bei Dehlitz, gelegen"
H4O04770,"Trebula, Kastell in Italien (Latium)"
H4O04771,Trebur (Tribur) (Hessen)
H4O04772,"Trechirgau, Gau, zw. Koblenz und Niederheimbach gelegen"
H4O04773,"Tremiti, ital. Inseln in der Adria (Apulien)"
H4O04774,Trento → Trient
H4O04775,"Tretenburg, Erhebung (Thüringen)"
H4O04776,"Treviglio, O. in Italien (Lombardei)"
H4O04777,"Teviso, Mark in Italien, um Treviso gelegen (Venetien)"
H4O04778,"Treviso, Grafschaft in Italien, um Treviso gelegen (Venetien)"
H4O04779,"Treviso, O. in Italien (Venetien)"
H4O04780,"Trezzolasco, O. in Italien (Lombardei)"
H4O04781,"Tribano, O. in Italien (Venetien)"
H4O04782,Tribur → Trebur
H4O04783,"Tricontai, Region in Italien, in der die drei <i>comitatus</i> v. Verona, Vicenza und Padua aufeinander treffen"
H4O04784,"Trient (Trento), O. in Italien (Trento-Südtirol)"
H4O04785,Trier (Rheinland-Pfalz)
H4O04786,"Triest, Bistum in Italien, um Triest (Trieste) gelegen (Friaul-Julisch Venetien)"
H4O04787,"Trifels, Burg (Rheinland-Pfalz)"
H4O04788,Trittenheim (Rheinland-Pfalz)
H4O04789,"Trixen, Tal in Österreich (Kärnten)"
H4O04790,"Trübensee, O. in Österreich (Niederösterreich)"
H4O04791,"Truške (Trusculo), O. in Slowenien"
H4O04792,Trusculo → Truške
H4O04793,<i>Trvngowe</i> → Traungau
H4O04794,Tübingen (Baden-Württemberg)
H4O04795,"<i>Tudina</i>, unbekannt, wohl in Italien zu suchen"
H4O04796,"Tulln an der Donau, O. in Österreich (Niederösterriech)"
H4O04797,"<i>Tunu</i>, Wüstung in der Gegend v. Göttingen (Niedersachsen)"
H4O04798,"Turin, Mark in Italien, um Turin (Torino) gelegen (Piemont)"
H4O04799,"Turin (Torino), O. in Italien (Piemont)"
H4O04800,"<i>Turnines</i>, O. in den Niederlanden, entweder Thorn (Limburg) oder Tourinne (Lüttich)"
H4O04801,Tuszien → Toskana
H4O04802,Twiel (Baden-Württemberg)
H4O04803,"<i>Uaccaricia</i>, unbekannt, O. in Italien, vermutlich im Gebiet der Sabina gelegen"
H4O04804,"<i>Uagina</i>, unbekannt, wohl in Italien zu suchen"
H4O04805,"<i>Uaianum</i>, unbekannt, wohl in Italien zu suchen"
H4O04806,"Üchtland (Üechtland), zw. Aare u. Saane in der Schweiz gelegen"
H4O04807,Udenhausen (Hessen)
H4O04808,"Udinje, O. in Slowenien, sö. v. Ljubljana gelegen"
H4O04809,Üechtland → Üchtland
H4O04810,Uelversheim (Rheinland-Pfalz)
H4O04811,"<i>Uergniano</i>, unbekannt, O. in Italien, im Gebiet s. Reggio Emilia gelegen (Emilia-Romagna)"
H4O04812,"<i>Ueronula</i>, unbekannt, wohl in Italien zu suchen"
H4O04813,"Uerzig, Burg (Rheinland-Pfalz)"
H4O04814,"Uffgau, Gau, s. und sö. Bern in der Schweiz gelegen"
H4O04815,"Ufgau, Gau, ö. des Rheins und n. Baden-Badens gelegen, eventuell identisch mit d. Grafschaft Forchheim"
H4O04816,"<i>Uico Morriano</i>, O. in Italien, bei (Ponte a) Moriano rechts des Serchio gelegen (Toskana)"
H4O04817,<i>Uicus s. Zenonis</i> → Verona
H4O04818,Ulm (Baden-Württemberg)
H4O04819,Ulrichsburg → Rappoltstein
H4O04820,"<i>Ultra Canale</i>, unbekannt, O. in Italien, vermutlich im Gebiet ö. Ferrara gelegen (Emilia-Romagna)"
H4O04821,"Ungarn, Königreich"
H4O04822,"Unstrut, Nebenfluß der Saale (Thüringen, Sachsen-Anhalt)"
H4O04823,Unterellen (Thüringen)
H4O04824,Unterelsaß → Elsaß
H4O04825,Unterwangen (Baden-Württemberg)
H4O04826,"<i>Untiona</i>, unbekannt, O. in Italien, vielleicht Onci (Toskana)"
H4O04827,"<i>Uphusun</i>, unbekannt"
H4O04828,"Urbana, O. in Italien (Venetien)"
H4O04829,"<i>Uariane</i>, unbekannt, O. in Italien"
H4O04830,"<i>Urba</i>, O. in Italien, entweder Castelletto d’Orba (Piemont) oder Capriata d’Orba (Piemont)"
H4O04831,"Urbino, Grafschaft in Italien, um Urbino gelegen (Marken)"
H4O04832,"<i>Utingen</i>, entweder Eiting bei Freising (Bayern) oder Ötting am Inn (Bayern), wohl nicht Utting am Ammersee (Bayern)"
H4O04833,"Utrecht, O. in den Niederlanden (Utrecht)"
H4O04834,Utting am Ammersee → <i>Utingen</i>
H4O04835,"<i>Uvalina</i>, eher Wellen (Rheinland-Pfalz) als Wahlen (Saarland)"
H4O04836,"<i>Uvestholze</i>, Wüstung bei Ballenstadt (Sachsen-Anhalt)"
H4O04837,"Vaals, O. in den Niederlanden (Limburg)"
H4O04838,Vác → Waitzen
H4O04839,Vacha (Thüringen)
H4O04840,"Valedungen, Gau, ö. Gronau a. d. Leine sö. Hannover gelegen"
H4O04841,"Valenciennes, Mark in Frankreich, um Valenciennes gelegen (Nord)"
H4O04842,"Valeggio sul Mincio, O. in Italien (Venetien)"
H4O04843,"Valeriano, O. in Italien (Ligurien)"
H4O04844,Valle → Bale
